"AUD","BEF","CHF","DEM","DKK","ESP","FRF","GBP","ITL","JPY","NGL","SEK","date"
0.7352,31.265,1.2645,1.5202,5.966,126.1,5.215,1.5943,1552,98.25,1.7027,7.3142,1994-10-14
0.7366,30.835,1.2465,1.4997,5.873,124.61,5.143,1.611,1533,97.71,1.6779,7.2168,1994-10-17
0.7372,30.905,1.2481,1.5027,5.8833,124.87,5.1515,1.6133,1533,97.74,1.6827,7.2045,1994-10-18
0.7368,30.895,1.2455,1.5015,5.8788,125.11,5.148,1.6224,1531,97.4,1.6818,7.1998,1994-10-19
0.732,30.715,1.2385,1.4915,5.831,124.28,5.1185,1.631,1527,97.03,1.6709,7.1033,1994-10-20
0.7325,30.875,1.2485,1.5,5.867,125.06,5.1395,1.627,1536,97.22,1.6809,7.1252,1994-10-21
0.736,30.705,1.2425,1.4913,5.8245,124.18,5.1115,1.6329,1527,97.13,1.6702,7.0727,1994-10-24
0.7372,30.815,1.2495,1.497,5.843,124.73,5.1225,1.6357,1530.5,96.82,1.6774,7.0748,1994-10-25
0.7429,30.655,1.2429,1.4909,5.8142,123.97,5.1025,1.6382,1524.5,96.82,1.6695,7.0546,1994-10-26
0.7436,30.825,1.2537,1.4987,5.8528,124.47,5.131,1.6362,1529.5,97.03,1.6784,7.1253,1994-10-27
0.7425,31.025,1.2595,1.5102,5.9065,125.64,5.1665,1.624,1541.5,97.28,1.6922,7.2224,1994-10-28
0.7425,30.895,1.2565,1.5033,5.884,125.15,5.1445,1.6355,1536.5,96.96,1.6846,7.1493,1994-10-31
0.7404,30.725,1.245,1.4943,5.8475,124.51,5.1165,1.6355,1535,96.6,1.6746,7.1733,1994-11-01
0.7428,31.155,1.263,1.5138,5.9292,126.07,5.1895,1.6225,1557.5,97.53,1.6978,7.2767,1994-11-02
0.7429,31.225,1.2685,1.5163,5.9401,126.32,5.2028,1.6177,1558,97.63,1.7006,7.3477,1994-11-03
0.7517,31.15,1.2665,1.5148,5.9271,126.02,5.1895,1.616,1553.5,97.45,1.6969,7.3056,1994-11-04
0.7531,31.215,1.269,1.5161,5.9422,126.22,5.2025,1.6144,1555.5,97.38,1.6993,7.3361,1994-11-07
0.753,31.055,1.262,1.5083,5.9129,125.75,5.1825,1.6184,1550,97.1,1.6908,7.281,1994-11-08
0.7544,31.435,1.2825,1.5274,5.9825,127.06,5.2502,1.605,1569.5,97.83,1.7119,7.3447,1994-11-09
0.755,31.455,1.2831,1.5282,5.9698,126.92,5.255,1.601,1566.5,97.71,1.7123,7.2589,1994-11-10
0.7528,31.48,1.283,1.5305,5.9788,127.35,5.2607,1.5961,1569.5,97.72,1.7143,7.2438,1994-11-11
0.7508,31.775,1.2945,1.5447,6.0284,128.49,5.311,1.5874,1583.5,98.32,1.7301,7.2977,1994-11-14
0.7516,32.025,1.3095,1.5561,6.0835,129.42,5.3435,1.5725,1593,98.75,1.7445,7.3767,1994-11-15
0.7515,32.025,1.3045,1.5498,6.0788,129.48,5.3265,1.573,1582.5,98.36,1.744,7.3527,1994-11-16
0.7537,31.875,1.3055,1.5522,6.0443,129.24,5.3142,1.571,1584.5,98.32,1.7365,7.3238,1994-11-17
0.7582,31.995,1.3188,1.5543,6.0799,129.26,5.3405,1.5664,1591.5,98.58,1.7422,7.3332,1994-11-18
0.7619,31.955,1.319,1.5555,6.0747,129.55,5.3232,1.5678,1594.5,98.26,1.7428,7.335,1994-11-21
0.7625,31.935,1.317,1.5513,6.0775,129.51,5.3315,1.5701,1609,98.21,1.7394,7.3661,1994-11-22
0.7605,31.965,1.319,1.5562,6.095,129.7,5.3455,1.5697,1607.5,98.43,1.7428,7.4006,1994-11-23
0.7584,32.015,1.3235,1.559,6.1092,130.21,5.3333,1.5613,1610,98.47,1.7469,7.4227,1994-11-24
0.7594,32.09,1.3205,1.5596,6.1063,130.07,5.3541,1.563,1616.5,98.78,1.748,7.4727,1994-11-25
0.7628,32.235,1.3267,1.5666,6.1389,130.9,5.3765,1.5624,1617,98.74,1.7551,7.5315,1994-11-28
0.7638,32.295,1.326,1.5697,6.1491,130.93,5.387,1.5627,1617,98.96,1.758,7.5612,1994-11-29
0.7687,32.275,1.3265,1.5692,6.1424,130.93,5.3835,1.5645,1617,98.97,1.7562,7.5331,1994-11-30
0.7671,32.345,1.329,1.5747,6.1529,131.26,5.393,1.5668,1615,99.38,1.7613,7.5398,1994-12-01
0.7704,32.485,1.3332,1.5798,6.1779,131.88,5.4205,1.5597,1619,100.64,1.7692,7.5317,1994-12-02
0.7698,32.315,1.3255,1.5716,6.1457,131.74,5.395,1.5575,1616.5,100.32,1.7595,7.4639,1994-12-05
0.7715,32.275,1.3255,1.5723,6.142,131.79,5.3985,1.5622,1617.5,100.11,1.757,7.4812,1994-12-06
0.7699,32.235,1.3245,1.567,6.1393,131.33,5.385,1.5667,1619.5,99.92,1.7555,7.4844,1994-12-07
0.7735,32.465,1.338,1.5791,6.181,132.34,5.417,1.5635,1629.5,100.56,1.7676,7.5207,1994-12-08
0.7739,32.425,1.337,1.5757,6.174,132.1,5.416,1.5595,1630,100.1,1.7658,7.5133,1994-12-09
0.774,32.315,1.3332,1.5727,6.1665,132.27,5.4135,1.5646,1636.5,99.99,1.7635,7.5354,1994-12-12
0.775,32.345,1.329,1.573,6.1648,132.33,5.4183,1.5591,1637.5,100.28,1.7613,7.5476,1994-12-13
0.7764,32.255,1.3268,1.5682,6.1515,131.89,5.41,1.563,1629.5,100.29,1.7562,7.5545,1994-12-14
0.778,32.305,1.327,1.5709,6.155,131.93,5.4145,1.563,1630.5,100.31,1.7605,7.5352,1994-12-15
0.7748,32.315,1.3322,1.5731,6.1636,132.21,5.429,1.5603,1639,100.25,1.7609,7.5539,1994-12-16
0.7763,32.335,1.3315,1.5731,6.1725,132.23,5.4195,1.561,1645.5,100.13,1.7607,7.5217,1994-12-19
0.7761,32.265,1.328,1.5698,6.1641,132.23,5.414,1.5605,1647.5,100.22,1.7592,7.5091,1994-12-20
